pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
TVY4	Ca22chr1A_C_albicans_SC5314	1	5000	NA	0	NA	NA	NA
TVY10	Ca22chr1A_C_albicans_SC5314	1	5000	NA	0	NA	NA	NA
YST7	Ca22chr1A_C_albicans_SC5314	1	5000	NA	0	NA	NA	NA
TVY10	Ca22chr1A_C_albicans_SC5314	5001	10000	NA	0	NA	NA	NA
YST7	Ca22chr1A_C_albicans_SC5314	5001	10000	NA	0	NA	NA	NA
TVY4	Ca22chr1A_C_albicans_SC5314	5001	10000	NA	0	NA	NA	NA
YST7	Ca22chr1A_C_albicans_SC5314	10001	15000	NA	0	NA	NA	NA
TVY10	Ca22chr1A_C_albicans_SC5314	10001	15000	NA	0	NA	NA	NA
TVY4	Ca22chr1A_C_albicans_SC5314	10001	15000	NA	0	NA	NA	NA
TVY4	Ca22chr1A_C_albicans_SC5314	15001	20000	0.000253084274014	4969	83	327954	0
YST7	Ca22chr1A_C_albicans_SC5314	15001	20000	0.0	4969	0	327954	0
TVY10	Ca22chr1A_C_albicans_SC5314	15001	20000	0.000121968324826	4969	40	327954	0
TVY4	Ca22chr1A_C_albicans_SC5314	20001	25000	0.0003291157756161	4972	108	328152	0
TVY10	Ca22chr1A_C_albicans_SC5314	20001	25000	0.0001828420975645	4972	60	328152	0
YST7	Ca22chr1A_C_albicans_SC5314	20001	25000	0.0	4972	0	328152	0
YST7	Ca22chr1A_C_albicans_SC5314	25001	30000	0.0	4873	0	321618	0
TVY4	Ca22chr1A_C_albicans_SC5314	25001	30000	0.0001119340335428	4873	36	321618	0
TVY10	Ca22chr1A_C_albicans_SC5314	25001	30000	0.0	4873	0	321618	0
TVY4	Ca22chr1A_C_albicans_SC5314	30001	35000	0.0003290917068889	4973	108	328176	42
YST7	Ca22chr1A_C_albicans_SC5314	30001	35000	0.0	4973	0	328197	21
TVY10	Ca22chr1A_C_albicans_SC5314	30001	35000	0.0001218858173662	4973	40	328176	42
TVY4	Ca22chr1A_C_albicans_SC5314	35001	40000	0.0015687636314898	4974	515	328284	0
TVY10	Ca22chr1A_C_albicans_SC5314	35001	40000	0.000886427605366	4974	291	328284	0
YST7	Ca22chr1A_C_albicans_SC5314	35001	40000	0.0	4974	0	328284	0
TVY4	Ca22chr1A_C_albicans_SC5314	40001	45000	0.0014713150591187	4072	387	263030	26644
TVY10	Ca22chr1A_C_albicans_SC5314	40001	45000	0.0018423158816689	4115	488	264884	24790
YST7	Ca22chr1A_C_albicans_SC5314	40001	45000	0.0016493696244859	4096	438	265556	24118
YST7	Ca22chr1A_C_albicans_SC5314	45001	50000	0.0001133812558107	4691	35	308693	913
TVY10	Ca22chr1A_C_albicans_SC5314	45001	50000	0.0003083944982421	4690	95	308047	1559
TVY4	Ca22chr1A_C_albicans_SC5314	45001	50000	0.0004401537603802	4691	135	306711	2895
TVY4	Ca22chr1A_C_albicans_SC5314	50001	55000	0.000109353357148	4988	36	329208	0
TVY10	Ca22chr1A_C_albicans_SC5314	50001	55000	0.0	4988	0	329208	0
YST7	Ca22chr1A_C_albicans_SC5314	50001	55000	0.0	4988	0	329208	0
YST7	Ca22chr1A_C_albicans_SC5314	55001	60000	0.0	4981	0	328746	0
TVY4	Ca22chr1A_C_albicans_SC5314	55001	60000	0.000109507035827	4981	36	328746	0
TVY10	Ca22chr1A_C_albicans_SC5314	55001	60000	6.083724212613994e-05	4981	20	328746	0
TVY4	Ca22chr1A_C_albicans_SC5314	60001	65000	0.0006572161419586	4980	216	328659	21
YST7	Ca22chr1A_C_albicans_SC5314	60001	65000	0.0	4980	0	328659	21
TVY10	Ca22chr1A_C_albicans_SC5314	60001	65000	0.0003651200788659	4980	120	328659	21
TVY10	Ca22chr1A_C_albicans_SC5314	65001	70000	0.0001216578312666	4982	40	328791	21
YST7	Ca22chr1A_C_albicans_SC5314	65001	70000	0.0	4982	0	328770	42
TVY4	Ca22chr1A_C_albicans_SC5314	65001	70000	0.0002189980837667	4982	72	328770	42
TVY4	Ca22chr1A_C_albicans_SC5314	70001	75000	0.0001097785218322	4969	36	327933	21
YST7	Ca22chr1A_C_albicans_SC5314	70001	75000	0.0	4969	0	327933	21
TVY10	Ca22chr1A_C_albicans_SC5314	70001	75000	0.000182952487239	4969	60	327954	0
TVY4	Ca22chr1A_C_albicans_SC5314	75001	80000	0.0003473999853726	4972	114	328152	0
TVY10	Ca22chr1A_C_albicans_SC5314	75001	80000	0.0001219181380661	4972	40	328089	63
YST7	Ca22chr1A_C_albicans_SC5314	75001	80000	0.0	4972	0	328131	21
YST7	Ca22chr1A_C_albicans_SC5314	80001	85000	0.0	4981	0	328708	368
TVY4	Ca22chr1A_C_albicans_SC5314	80001	85000	3.370542075089549e-05	4981	11	326357	2719
TVY10	Ca22chr1A_C_albicans_SC5314	80001	85000	0.0	4981	0	327246	1830
TVY4	Ca22chr1A_C_albicans_SC5314	85001	90000	0.0005467667857403	4988	180	329208	0
TVY10	Ca22chr1A_C_albicans_SC5314	85001	90000	0.0004252630555758	4988	140	329208	0
YST7	Ca22chr1A_C_albicans_SC5314	85001	90000	0.0	4988	0	329208	0
TVY4	Ca22chr1A_C_albicans_SC5314	90001	95000	0.000110126094378	4953	36	326898	0
TVY10	Ca22chr1A_C_albicans_SC5314	90001	95000	6.118116354336827e-05	4953	20	326898	0
YST7	Ca22chr1A_C_albicans_SC5314	90001	95000	0.0	4953	0	326898	0
TVY4	Ca22chr1A_C_albicans_SC5314	95001	100000	0.0027437351381013	4970	900	328020	0
TVY10	Ca22chr1A_C_albicans_SC5314	95001	100000	0.0007926345954514	4970	260	328020	0
YST7	Ca22chr1A_C_albicans_SC5314	95001	100000	0.0	4970	0	328020	0
YST7	Ca22chr1A_C_albicans_SC5314	100001	105000	0.0	4980	0	328680	0
TVY4	Ca22chr1A_C_albicans_SC5314	100001	105000	0.0002190580503833	4980	72	328680	0
TVY10	Ca22chr1A_C_albicans_SC5314	100001	105000	0.0001216989168796	4980	40	328680	0
YST7	Ca22chr1A_C_albicans_SC5314	105001	110000	0.0	4998	0	329826	42
TVY4	Ca22chr1A_C_albicans_SC5314	105001	110000	0.0003274036887482	4998	108	329868	0
TVY10	Ca22chr1A_C_albicans_SC5314	105001	110000	0.0001819025184403	4998	60	329847	21
TVY4	Ca22chr1A_C_albicans_SC5314	110001	115000	0.0003292482165721	4970	108	328020	0
TVY10	Ca22chr1A_C_albicans_SC5314	110001	115000	0.0001829156758734	4970	60	328020	0
YST7	Ca22chr1A_C_albicans_SC5314	110001	115000	0.000109749405524	4970	36	328020	0
TVY10	Ca22chr1A_C_albicans_SC5314	115001	120000	0.0013441558243188	4964	440	327343	281
YST7	Ca22chr1A_C_albicans_SC5314	115001	120000	0.0	4964	0	327158	466
TVY4	Ca22chr1A_C_albicans_SC5314	115001	120000	0.0024189927582931	4964	792	327409	215
TVY4	Ca22chr1A_C_albicans_SC5314	120001	125000	0.0002191020467782	4979	72	328614	0
YST7	Ca22chr1A_C_albicans_SC5314	120001	125000	0.0	4979	0	328614	0
TVY10	Ca22chr1A_C_albicans_SC5314	120001	125000	0.0001217233593212	4979	40	328614	0
YST7	Ca22chr1A_C_albicans_SC5314	125001	130000	0.0	4912	0	324192	0
TVY10	Ca22chr1A_C_albicans_SC5314	125001	130000	0.0004935666669751	4912	160	324171	21
TVY4	Ca22chr1A_C_albicans_SC5314	125001	130000	0.0001112625518066	4911	36	323559	633
TVY10	Ca22chr1A_C_albicans_SC5314	130001	135000	0.0013354955642468	4765	420	314490	0
TVY4	Ca22chr1A_C_albicans_SC5314	130001	135000	0.0009157683869121	4765	288	314490	0
YST7	Ca22chr1A_C_albicans_SC5314	130001	135000	0.0	4765	0	314490	0
TVY10	Ca22chr1A_C_albicans_SC5314	135001	140000	0.0014935404376073	4670	460	307993	227
YST7	Ca22chr1A_C_albicans_SC5314	135001	140000	0.0	4670	0	307946	274
TVY4	Ca22chr1A_C_albicans_SC5314	135001	140000	0.002687456588488	4670	828	308098	122
TVY4	Ca22chr1A_C_albicans_SC5314	140001	145000	0.0019300576058079	4615	587	304136	520
YST7	Ca22chr1A_C_albicans_SC5314	140001	145000	0.0	4614	0	302123	2533
TVY10	Ca22chr1A_C_albicans_SC5314	140001	145000	0.0013199316275416	4615	400	303046	1610
TVY4	Ca22chr1A_C_albicans_SC5314	145001	150000	0.0042161461778243	4478	1243	294819	1125
YST7	Ca22chr1A_C_albicans_SC5314	145001	150000	0.0001735484880864	4478	51	293866	2078
TVY10	Ca22chr1A_C_albicans_SC5314	145001	150000	0.0024126117556231	4478	700	290142	5802
YST7	Ca22chr1A_C_albicans_SC5314	150001	155000	0.0001199980000333	4553	36	300005	1021
TVY10	Ca22chr1A_C_albicans_SC5314	150001	155000	0.0012070289318129	4559	360	298253	2773
TVY4	Ca22chr1A_C_albicans_SC5314	150001	155000	0.0038534356456177	4553	1152	298954	2072
TVY10	Ca22chr1A_C_albicans_SC5314	155001	160000	0.0026910553533805	4747	843	313260	1032
TVY4	Ca22chr1A_C_albicans_SC5314	155001	160000	0.0040602526166604	4747	1272	313281	1011
YST7	Ca22chr1A_C_albicans_SC5314	155001	160000	0.0043440514264192	4747	1361	313302	990
TVY10	Ca22chr1A_C_albicans_SC5314	160001	165000	0.0010659042316397	4833	340	318978	0
TVY4	Ca22chr1A_C_albicans_SC5314	160001	165000	0.0012414649286157	4833	396	318978	0
YST7	Ca22chr1A_C_albicans_SC5314	160001	165000	0.0019533699551007	4833	623	318936	42
TVY4	Ca22chr1A_C_albicans_SC5314	165001	170000	0.0047162069680951	4897	1523	322929	273
TVY10	Ca22chr1A_C_albicans_SC5314	165001	170000	0.002669954034666	4897	862	322852	350
YST7	Ca22chr1A_C_albicans_SC5314	165001	170000	0.0034500790578654	4897	1115	323181	21
YST7	Ca22chr1A_C_albicans_SC5314	170001	175000	0.0028721612092535	4938	936	325887	21
TVY4	Ca22chr1A_C_albicans_SC5314	170001	175000	0.0059648735225891	4938	1944	325908	0
TVY10	Ca22chr1A_C_albicans_SC5314	170001	175000	0.0030071773344748	4938	980	325887	21
TVY10	Ca22chr1A_C_albicans_SC5314	175001	180000	0.002200441922086	4958	720	327207	21
YST7	Ca22chr1A_C_albicans_SC5314	175001	180000	0.0045106164509149	4958	1476	327228	0
TVY4	Ca22chr1A_C_albicans_SC5314	175001	180000	0.0044006014155267	4958	1440	327228	0
TVY10	Ca22chr1A_C_albicans_SC5314	180001	185000	0.0	4964	0	327624	0
YST7	Ca22chr1A_C_albicans_SC5314	180001	185000	0.0	4964	0	327624	0
TVY4	Ca22chr1A_C_albicans_SC5314	180001	185000	0.0	4964	0	327624	0
TVY4	Ca22chr1A_C_albicans_SC5314	185001	190000	0.0010968319836206	4973	360	328218	0
TVY10	Ca22chr1A_C_albicans_SC5314	185001	190000	0.0007921564326149	4973	260	328218	0
YST7	Ca22chr1A_C_albicans_SC5314	185001	190000	0.0003290495950861	4973	108	328218	0
YST7	Ca22chr1A_C_albicans_SC5314	190001	195000	0.0001104901157383	4937	36	325821	21
TVY10	Ca22chr1A_C_albicans_SC5314	190001	195000	0.0001227588831396	4937	40	325842	0
TVY4	Ca22chr1A_C_albicans_SC5314	190001	195000	0.0001104829948257	4937	36	325842	0
YST7	Ca22chr1A_C_albicans_SC5314	195001	200000	0.0	4966	0	327756	0
TVY4	Ca22chr1A_C_albicans_SC5314	195001	200000	0.0	4966	0	327756	0
TVY10	Ca22chr1A_C_albicans_SC5314	195001	200000	0.0	4966	0	327756	0
TVY4	Ca22chr1A_C_albicans_SC5314	200001	205000	0.0006580991901723	4973	216	328218	0
TVY10	Ca22chr1A_C_albicans_SC5314	200001	205000	0.0003656106612068	4973	120	328218	0
