pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
YST6R	ChrA_C_glabrata_CBS138	1	5000	0.0072238620475376	4541	93	12874	61736
YST6V	ChrA_C_glabrata_CBS138	1	5000	0.0071728347958794	4702	94	13105	61505
YST6V	ChrA_C_glabrata_CBS138	5001	10000	0.0066896551724137	4909	97	14500	59750
YST6R	ChrA_C_glabrata_CBS138	5001	10000	0.0013818835072203	4917	20	14473	59777
YST6V	ChrA_C_glabrata_CBS138	10001	15000	0.0	4990	0	14959	59981
YST6R	ChrA_C_glabrata_CBS138	10001	15000	0.0	4990	0	14964	59976
YST6V	ChrA_C_glabrata_CBS138	15001	20000	0.0	2867	0	8003	66937
YST6R	ChrA_C_glabrata_CBS138	15001	20000	0.0	2883	0	7542	67398
YST6V	ChrA_C_glabrata_CBS138	20001	25000	0.0	5000	0	15000	60000
YST6R	ChrA_C_glabrata_CBS138	20001	25000	0.0	5000	0	15000	60000
YST6V	ChrA_C_glabrata_CBS138	25001	30000	0.0	4994	0	14982	59928
YST6R	ChrA_C_glabrata_CBS138	25001	30000	0.0	4994	0	14982	59928
YST6R	ChrA_C_glabrata_CBS138	30001	35000	0.0	4999	0	14997	59988
YST6V	ChrA_C_glabrata_CBS138	30001	35000	0.0	4999	0	14997	59988
YST6V	ChrA_C_glabrata_CBS138	35001	40000	0.0	4998	0	14994	59976
YST6R	ChrA_C_glabrata_CBS138	35001	40000	0.0	4998	0	14994	59976
YST6V	ChrA_C_glabrata_CBS138	40001	45000	0.0	4998	0	14994	59976
YST6R	ChrA_C_glabrata_CBS138	40001	45000	0.0	4998	0	14994	59976
YST6V	ChrA_C_glabrata_CBS138	45001	50000	0.0	4985	0	14955	59820
YST6R	ChrA_C_glabrata_CBS138	45001	50000	0.0	4985	0	14955	59820
YST6V	ChrA_C_glabrata_CBS138	50001	55000	0.0	4997	0	14991	59964
YST6R	ChrA_C_glabrata_CBS138	50001	55000	0.0	4997	0	14991	59964
YST6R	ChrA_C_glabrata_CBS138	55001	60000	0.0	4957	0	14871	59484
YST6V	ChrA_C_glabrata_CBS138	55001	60000	0.0	4957	0	14871	59484
YST6V	ChrA_C_glabrata_CBS138	60001	65000	0.0	5000	0	15000	60000
YST6R	ChrA_C_glabrata_CBS138	60001	65000	0.0	5000	0	15000	60000
YST6R	ChrA_C_glabrata_CBS138	65001	70000	0.0	4987	0	14961	59844
YST6V	ChrA_C_glabrata_CBS138	65001	70000	0.0	4987	0	14961	59844
YST6R	ChrA_C_glabrata_CBS138	70001	75000	0.0	4989	0	14922	59913
YST6V	ChrA_C_glabrata_CBS138	70001	75000	0.0	4989	0	14912	59923
YST6R	ChrA_C_glabrata_CBS138	75001	80000	0.0	2745	0	8235	32940
YST6V	ChrA_C_glabrata_CBS138	75001	80000	0.0	2745	0	8235	32940
YST6R	ChrA_C_glabrata_CBS138	80001	85000	0.0	3634	0	10902	43608
YST6V	ChrA_C_glabrata_CBS138	80001	85000	0.0	3634	0	10902	43608
YST6R	ChrA_C_glabrata_CBS138	85001	90000	0.0	5000	0	15000	60000
YST6V	ChrA_C_glabrata_CBS138	85001	90000	0.0	5000	0	15000	60000
YST6R	ChrA_C_glabrata_CBS138	90001	95000	0.0	5000	0	15000	60000
YST6V	ChrA_C_glabrata_CBS138	90001	95000	0.0	5000	0	15000	60000
YST6V	ChrA_C_glabrata_CBS138	95001	100000	0.0	4998	0	14994	59976
YST6R	ChrA_C_glabrata_CBS138	95001	100000	0.0	4998	0	14994	59976
YST6V	ChrA_C_glabrata_CBS138	100001	105000	0.0	4991	0	14973	59892
YST6R	ChrA_C_glabrata_CBS138	100001	105000	0.0	4991	0	14973	59892
YST6V	ChrA_C_glabrata_CBS138	105001	110000	0.0	4992	0	14976	59904
YST6R	ChrA_C_glabrata_CBS138	105001	110000	0.0	4992	0	14976	59904
YST6V	ChrA_C_glabrata_CBS138	110001	115000	0.0	4997	0	14991	59964
YST6R	ChrA_C_glabrata_CBS138	110001	115000	0.0	4997	0	14991	59964
YST6R	ChrA_C_glabrata_CBS138	115001	120000	0.0	5000	0	15000	60000
YST6V	ChrA_C_glabrata_CBS138	115001	120000	0.0	5000	0	15000	60000
YST6V	ChrA_C_glabrata_CBS138	120001	125000	0.0	4960	0	14880	59520
YST6R	ChrA_C_glabrata_CBS138	120001	125000	0.0	4960	0	14880	59520
YST6R	ChrA_C_glabrata_CBS138	125001	130000	0.0	4932	0	14796	59184
YST6V	ChrA_C_glabrata_CBS138	125001	130000	0.0	4932	0	14796	59184
YST6V	ChrA_C_glabrata_CBS138	130001	135000	0.000138303021921	4874	2	14461	59009
YST6R	ChrA_C_glabrata_CBS138	130001	135000	0.0006967670011148	4843	10	14352	59118
YST6V	ChrA_C_glabrata_CBS138	135001	140000	0.0002150691805864	4918	3	13949	59821
YST6R	ChrA_C_glabrata_CBS138	135001	140000	0.0002962524070508	4915	4	13502	60268
YST6V	ChrA_C_glabrata_CBS138	140001	145000	0.0	4963	0	14461	60419
YST6R	ChrA_C_glabrata_CBS138	140001	145000	0.0	4954	0	14120	60760
YST6V	ChrA_C_glabrata_CBS138	145001	150000	0.000473933649289	4413	6	12660	62175
YST6R	ChrA_C_glabrata_CBS138	145001	150000	0.0006596850004123	4197	8	12127	62708
YST6R	ChrA_C_glabrata_CBS138	150001	155000	0.0	4979	0	14933	59752
YST6V	ChrA_C_glabrata_CBS138	150001	155000	0.0	4979	0	14881	59804
YST6V	ChrA_C_glabrata_CBS138	155001	160000	0.0	4964	0	14892	59568
YST6R	ChrA_C_glabrata_CBS138	155001	160000	0.0	4964	0	14892	59568
YST6R	ChrA_C_glabrata_CBS138	160001	165000	0.0	4974	0	14922	59688
YST6V	ChrA_C_glabrata_CBS138	160001	165000	0.0	4974	0	14922	59688
YST6R	ChrA_C_glabrata_CBS138	165001	170000	0.0	4998	0	14994	59976
YST6V	ChrA_C_glabrata_CBS138	165001	170000	0.0	4998	0	14994	59976
YST6R	ChrA_C_glabrata_CBS138	170001	175000	0.0	4991	0	14973	59892
YST6V	ChrA_C_glabrata_CBS138	170001	175000	0.0	4991	0	14973	59892
YST6R	ChrA_C_glabrata_CBS138	175001	180000	0.0	4995	0	14985	59940
YST6V	ChrA_C_glabrata_CBS138	175001	180000	0.0	4995	0	14985	59940
YST6R	ChrA_C_glabrata_CBS138	180001	185000	0.0	4974	0	14922	59688
YST6V	ChrA_C_glabrata_CBS138	180001	185000	0.0	4974	0	14922	59688
YST6R	ChrA_C_glabrata_CBS138	185001	190000	0.0	4990	0	14970	59880
YST6V	ChrA_C_glabrata_CBS138	185001	190000	0.0	4990	0	14970	59880
YST6R	ChrA_C_glabrata_CBS138	190001	195000	0.0	4995	0	14985	59970
YST6V	ChrA_C_glabrata_CBS138	190001	195000	0.0	4997	0	14985	59970
YST6R	ChrA_C_glabrata_CBS138	195001	200000	0.0	5000	0	15000	60000
YST6V	ChrA_C_glabrata_CBS138	195001	200000	0.0	5000	0	15000	60000
YST6V	ChrA_C_glabrata_CBS138	200001	205000	0.0	5000	0	15000	60000
YST6R	ChrA_C_glabrata_CBS138	200001	205000	0.0	5000	0	15000	60000
YST6R	ChrA_C_glabrata_CBS138	205001	210000	0.0	4998	0	14994	59976
YST6V	ChrA_C_glabrata_CBS138	205001	210000	0.0	4998	0	14994	59976
YST6R	ChrA_C_glabrata_CBS138	210001	215000	0.0	4993	0	14979	59916
YST6V	ChrA_C_glabrata_CBS138	210001	215000	0.0	4993	0	14979	59916
YST6V	ChrA_C_glabrata_CBS138	215001	220000	0.0	4997	0	14991	59964
YST6R	ChrA_C_glabrata_CBS138	215001	220000	0.0	4997	0	14991	59964
YST6R	ChrA_C_glabrata_CBS138	220001	225000	0.0	5000	0	15000	60000
YST6V	ChrA_C_glabrata_CBS138	220001	225000	0.0	5000	0	15000	60000
YST6R	ChrA_C_glabrata_CBS138	225001	230000	0.0	4996	0	14988	59952
YST6V	ChrA_C_glabrata_CBS138	225001	230000	0.0	4996	0	14982	59958
YST6R	ChrA_C_glabrata_CBS138	230001	235000	0.0	4972	0	14899	59681
YST6V	ChrA_C_glabrata_CBS138	230001	235000	0.0	4968	0	14830	59750
YST6R	ChrA_C_glabrata_CBS138	235001	240000	0.0	4101	0	12294	62541
YST6V	ChrA_C_glabrata_CBS138	235001	240000	0.0001626809825931	4099	2	12294	62541
YST6R	ChrA_C_glabrata_CBS138	240001	245000	0.0	129	0	95	74890
YST6V	ChrA_C_glabrata_CBS138	240001	245000	0.0	133	0	104	74881
YST6V	ChrA_C_glabrata_CBS138	245001	250000	NA	0	0	0	75000
YST6R	ChrA_C_glabrata_CBS138	245001	250000	NA	0	0	0	75000
YST6V	ChrA_C_glabrata_CBS138	250001	255000	0.0	4550	0	13527	60468
