pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
YST6V	ChrA_C_glabrata_CBS138	1	5000	0.0062873310279786	4609	80	12724	61886
YST6R	ChrA_C_glabrata_CBS138	1	5000	0.0050726308508185	4534	66	13011	61599
YST6V	ChrA_C_glabrata_CBS138	5001	10000	0.0066348745594028	4908	96	14469	59781
YST6R	ChrA_C_glabrata_CBS138	5001	10000	0.0033762833321849	4911	49	14513	59737
YST6V	ChrA_C_glabrata_CBS138	10001	15000	0.0	4990	0	14965	59975
YST6R	ChrA_C_glabrata_CBS138	10001	15000	0.0	4990	0	14965	59975
YST6V	ChrA_C_glabrata_CBS138	15001	20000	0.0	2840	0	7647	67293
YST6R	ChrA_C_glabrata_CBS138	15001	20000	0.0001266945394653	2827	1	7893	67047
YST6R	ChrA_C_glabrata_CBS138	20001	25000	0.0	5000	0	15000	60000
YST6V	ChrA_C_glabrata_CBS138	20001	25000	0.0	5000	0	15000	60000
YST6R	ChrA_C_glabrata_CBS138	25001	30000	0.0	4994	0	14982	59928
YST6V	ChrA_C_glabrata_CBS138	25001	30000	0.0	4994	0	14982	59928
YST6R	ChrA_C_glabrata_CBS138	30001	35000	0.0	4999	0	14997	59988
YST6V	ChrA_C_glabrata_CBS138	30001	35000	0.0	4999	0	14997	59988
YST6R	ChrA_C_glabrata_CBS138	35001	40000	0.0	4998	0	14994	59976
YST6V	ChrA_C_glabrata_CBS138	35001	40000	0.0	4998	0	14994	59976
YST6V	ChrA_C_glabrata_CBS138	40001	45000	0.0	4998	0	14994	59976
YST6R	ChrA_C_glabrata_CBS138	40001	45000	0.0	4998	0	14994	59976
YST6V	ChrA_C_glabrata_CBS138	45001	50000	0.0	4985	0	14955	59820
YST6R	ChrA_C_glabrata_CBS138	45001	50000	0.0	4985	0	14955	59820
YST6R	ChrA_C_glabrata_CBS138	50001	55000	0.0	4997	0	14991	59964
YST6V	ChrA_C_glabrata_CBS138	50001	55000	0.0	4997	0	14991	59964
YST6R	ChrA_C_glabrata_CBS138	55001	60000	0.0	4957	0	14871	59484
YST6V	ChrA_C_glabrata_CBS138	55001	60000	0.0	4957	0	14871	59484
YST6V	ChrA_C_glabrata_CBS138	60001	65000	0.0	5000	0	15000	60000
YST6R	ChrA_C_glabrata_CBS138	60001	65000	0.0	5000	0	15000	60000
YST6V	ChrA_C_glabrata_CBS138	65001	70000	0.0	4987	0	14961	59844
YST6R	ChrA_C_glabrata_CBS138	65001	70000	0.0	4987	0	14961	59844
YST6V	ChrA_C_glabrata_CBS138	70001	75000	0.0	4989	0	14923	59912
YST6R	ChrA_C_glabrata_CBS138	70001	75000	0.0	4989	0	14908	59927
YST6V	ChrA_C_glabrata_CBS138	75001	80000	0.0	2745	0	8235	32940
YST6R	ChrA_C_glabrata_CBS138	75001	80000	0.0	2745	0	8235	32940
YST6V	ChrA_C_glabrata_CBS138	80001	85000	0.0	3634	0	10902	43608
YST6R	ChrA_C_glabrata_CBS138	80001	85000	0.0	3634	0	10902	43608
YST6V	ChrA_C_glabrata_CBS138	85001	90000	0.0	5000	0	15000	60000
YST6R	ChrA_C_glabrata_CBS138	85001	90000	0.0	5000	0	15000	60000
YST6V	ChrA_C_glabrata_CBS138	90001	95000	0.0	5000	0	15000	60000
YST6R	ChrA_C_glabrata_CBS138	90001	95000	0.0	5000	0	15000	60000
YST6V	ChrA_C_glabrata_CBS138	95001	100000	0.0	4998	0	14994	59976
YST6R	ChrA_C_glabrata_CBS138	95001	100000	0.0	4998	0	14994	59976
YST6V	ChrA_C_glabrata_CBS138	100001	105000	0.0	4991	0	14973	59892
YST6R	ChrA_C_glabrata_CBS138	100001	105000	0.0	4991	0	14973	59892
YST6R	ChrA_C_glabrata_CBS138	105001	110000	0.0	4992	0	14976	59904
YST6V	ChrA_C_glabrata_CBS138	105001	110000	0.0	4992	0	14976	59904
YST6V	ChrA_C_glabrata_CBS138	110001	115000	0.0	4997	0	14991	59964
YST6R	ChrA_C_glabrata_CBS138	110001	115000	0.0	4997	0	14991	59964
YST6R	ChrA_C_glabrata_CBS138	115001	120000	0.0	5000	0	15000	60000
YST6V	ChrA_C_glabrata_CBS138	115001	120000	0.0	5000	0	15000	60000
YST6R	ChrA_C_glabrata_CBS138	120001	125000	0.0	4960	0	14880	59520
YST6V	ChrA_C_glabrata_CBS138	120001	125000	0.0	4960	0	14880	59520
YST6V	ChrA_C_glabrata_CBS138	125001	130000	0.0	4932	0	14796	59184
YST6R	ChrA_C_glabrata_CBS138	125001	130000	0.0	4932	0	14796	59184
YST6R	ChrA_C_glabrata_CBS138	130001	135000	0.0006940106877645	4880	10	14409	59061
YST6V	ChrA_C_glabrata_CBS138	130001	135000	0.0005552470849528	4842	8	14408	59062
YST6V	ChrA_C_glabrata_CBS138	135001	140000	0.0001400266050549	4917	2	14283	59487
YST6R	ChrA_C_glabrata_CBS138	135001	140000	0.000283105669191	4918	4	14129	59641
YST6V	ChrA_C_glabrata_CBS138	140001	145000	0.0	4897	0	14354	60526
YST6R	ChrA_C_glabrata_CBS138	140001	145000	0.0	4933	0	13877	61003
YST6V	ChrA_C_glabrata_CBS138	145001	150000	0.0006471968287355	4359	8	12361	62474
YST6R	ChrA_C_glabrata_CBS138	145001	150000	0.0004923278903749	4338	6	12187	62648
YST6R	ChrA_C_glabrata_CBS138	150001	155000	0.0	4979	0	14925	59760
YST6V	ChrA_C_glabrata_CBS138	150001	155000	0.0	4979	0	14891	59794
YST6R	ChrA_C_glabrata_CBS138	155001	160000	0.0	4964	0	14892	59568
YST6V	ChrA_C_glabrata_CBS138	155001	160000	0.0	4964	0	14892	59568
YST6V	ChrA_C_glabrata_CBS138	160001	165000	0.0	4974	0	14922	59688
YST6R	ChrA_C_glabrata_CBS138	160001	165000	0.0	4974	0	14922	59688
YST6V	ChrA_C_glabrata_CBS138	165001	170000	0.0	4998	0	14994	59976
YST6R	ChrA_C_glabrata_CBS138	165001	170000	0.0	4998	0	14994	59976
YST6R	ChrA_C_glabrata_CBS138	170001	175000	0.0	4991	0	14973	59892
YST6V	ChrA_C_glabrata_CBS138	170001	175000	0.0	4991	0	14973	59892
YST6R	ChrA_C_glabrata_CBS138	175001	180000	0.0	4995	0	14985	59940
YST6V	ChrA_C_glabrata_CBS138	175001	180000	0.0	4995	0	14985	59940
YST6V	ChrA_C_glabrata_CBS138	180001	185000	0.0	4974	0	14922	59688
YST6R	ChrA_C_glabrata_CBS138	180001	185000	0.0	4974	0	14922	59688
YST6V	ChrA_C_glabrata_CBS138	185001	190000	0.0	4990	0	14970	59880
YST6R	ChrA_C_glabrata_CBS138	185001	190000	0.0	4990	0	14970	59880
YST6V	ChrA_C_glabrata_CBS138	190001	195000	0.0	4995	0	14985	59970
YST6R	ChrA_C_glabrata_CBS138	190001	195000	0.0	4995	0	14985	59970
