pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
TVY10	Ca22chr1A_C_albicans_SC5314	1	5000	NA	0	NA	NA	NA
YST7	Ca22chr1A_C_albicans_SC5314	1	5000	NA	0	NA	NA	NA
TVY4	Ca22chr1A_C_albicans_SC5314	1	5000	NA	0	NA	NA	NA
YST7	Ca22chr1A_C_albicans_SC5314	5001	10000	NA	0	NA	NA	NA
TVY4	Ca22chr1A_C_albicans_SC5314	5001	10000	NA	0	NA	NA	NA
TVY10	Ca22chr1A_C_albicans_SC5314	5001	10000	NA	0	NA	NA	NA
TVY10	Ca22chr1A_C_albicans_SC5314	10001	15000	NA	0	NA	NA	NA
TVY4	Ca22chr1A_C_albicans_SC5314	10001	15000	NA	0	NA	NA	NA
YST7	Ca22chr1A_C_albicans_SC5314	10001	15000	NA	0	NA	NA	NA
YST7	Ca22chr1A_C_albicans_SC5314	15001	20000	5.03119339907426e-05	4969	7	139132	0
TVY4	Ca22chr1A_C_albicans_SC5314	15001	20000	0.0002299974125291	4969	32	139132	0
TVY10	Ca22chr1A_C_albicans_SC5314	15001	20000	0.0	4969	0	139119	13
TVY4	Ca22chr1A_C_albicans_SC5314	20001	25000	0.0003447879554074	4972	48	139216	0
TVY10	Ca22chr1A_C_albicans_SC5314	20001	25000	0.0	4972	0	139216	0
YST7	Ca22chr1A_C_albicans_SC5314	20001	25000	0.0	4972	0	139216	0
YST7	Ca22chr1A_C_albicans_SC5314	25001	30000	0.0	4873	0	136444	0
TVY4	Ca22chr1A_C_albicans_SC5314	25001	30000	0.0001172642256163	4873	16	136444	0
TVY10	Ca22chr1A_C_albicans_SC5314	25001	30000	0.0	4873	0	136444	0
TVY10	Ca22chr1A_C_albicans_SC5314	30001	35000	0.0	4973	0	139244	0
TVY4	Ca22chr1A_C_albicans_SC5314	30001	35000	0.0003447508098052	4973	48	139231	13
YST7	Ca22chr1A_C_albicans_SC5314	30001	35000	0.0	4973	0	139244	0
YST7	Ca22chr1A_C_albicans_SC5314	35001	40000	0.0	4974	0	139272	0
TVY10	Ca22chr1A_C_albicans_SC5314	35001	40000	8.616232982939858e-05	4974	12	139272	0
TVY4	Ca22chr1A_C_albicans_SC5314	35001	40000	0.0016945258199781	4974	236	139272	0
TVY10	Ca22chr1A_C_albicans_SC5314	40001	45000	0.0017570146804373	4066	197	112122	10770
TVY4	Ca22chr1A_C_albicans_SC5314	40001	45000	0.0016152189519023	4030	180	111440	11452
YST7	Ca22chr1A_C_albicans_SC5314	40001	45000	0.0016785676222956	4115	189	112596	10296
YST7	Ca22chr1A_C_albicans_SC5314	45001	50000	9.16268344455813e-05	4691	12	130966	382
TVY10	Ca22chr1A_C_albicans_SC5314	45001	50000	0.0001222764824112	4690	16	130851	497
TVY4	Ca22chr1A_C_albicans_SC5314	45001	50000	0.000484742163335	4677	63	129966	1382
TVY4	Ca22chr1A_C_albicans_SC5314	50001	55000	0.0001145606598694	4988	16	139664	0
TVY10	Ca22chr1A_C_albicans_SC5314	50001	55000	0.0	4988	0	139651	13
YST7	Ca22chr1A_C_albicans_SC5314	50001	55000	0.0	4988	0	139664	0
TVY10	Ca22chr1A_C_albicans_SC5314	55001	60000	0.0	4981	0	139468	0
YST7	Ca22chr1A_C_albicans_SC5314	55001	60000	0.0	4981	0	139468	0
TVY4	Ca22chr1A_C_albicans_SC5314	55001	60000	0.0001147216565807	4981	16	139468	0
YST7	Ca22chr1A_C_albicans_SC5314	60001	65000	0.0	4980	0	139427	13
TVY4	Ca22chr1A_C_albicans_SC5314	60001	65000	0.0006885323502621	4980	96	139427	13
TVY10	Ca22chr1A_C_albicans_SC5314	60001	65000	0.0	4980	0	139440	0
YST7	Ca22chr1A_C_albicans_SC5314	65001	70000	0.0	4982	0	139483	13
TVY10	Ca22chr1A_C_albicans_SC5314	65001	70000	0.0	4982	0	139496	0
TVY4	Ca22chr1A_C_albicans_SC5314	65001	70000	0.000229440022944	4982	32	139470	26
TVY4	Ca22chr1A_C_albicans_SC5314	70001	75000	0.0001149987062645	4969	16	139132	0
TVY10	Ca22chr1A_C_albicans_SC5314	70001	75000	0.0	4969	0	139119	13
YST7	Ca22chr1A_C_albicans_SC5314	70001	75000	0.0	4969	0	139132	0
TVY4	Ca22chr1A_C_albicans_SC5314	75001	80000	0.0004166187794506	4972	58	139216	0
TVY10	Ca22chr1A_C_albicans_SC5314	75001	80000	0.0	4972	0	139216	0
YST7	Ca22chr1A_C_albicans_SC5314	75001	80000	0.0	4972	0	139216	0
YST7	Ca22chr1A_C_albicans_SC5314	80001	85000	0.0	4981	0	139455	153
TVY10	Ca22chr1A_C_albicans_SC5314	80001	85000	0.0	4981	0	139446	162
TVY4	Ca22chr1A_C_albicans_SC5314	80001	85000	0.0	4970	0	138367	1241
TVY10	Ca22chr1A_C_albicans_SC5314	85001	90000	0.0	4988	0	139664	0
YST7	Ca22chr1A_C_albicans_SC5314	85001	90000	0.0	4988	0	139664	0
TVY4	Ca22chr1A_C_albicans_SC5314	85001	90000	0.000572803299347	4988	80	139664	0
TVY4	Ca22chr1A_C_albicans_SC5314	90001	95000	0.0001153701941103	4953	16	138684	0
YST7	Ca22chr1A_C_albicans_SC5314	90001	95000	0.0	4953	0	138684	0
TVY10	Ca22chr1A_C_albicans_SC5314	90001	95000	0.0	4953	0	138684	0
YST7	Ca22chr1A_C_albicans_SC5314	95001	100000	0.0	4970	0	139160	0
TVY10	Ca22chr1A_C_albicans_SC5314	95001	100000	0.0	4970	0	139160	0
TVY4	Ca22chr1A_C_albicans_SC5314	95001	100000	0.0028743891922966	4970	400	139160	0
TVY4	Ca22chr1A_C_albicans_SC5314	100001	105000	0.0002294893861158	4980	32	139440	0
YST7	Ca22chr1A_C_albicans_SC5314	100001	105000	0.0	4980	0	139440	0
TVY10	Ca22chr1A_C_albicans_SC5314	100001	105000	0.0	4980	0	139440	0
TVY10	Ca22chr1A_C_albicans_SC5314	105001	110000	0.0	4998	0	139944	0
